"spearcor_with_t","is_sig","source","STUDY_ID","newsite","spname"
-0.109065563110394,0,"BioTIME","57","57","Ambloplites rupestris"
0.0981973531842898,0,"BioTIME","57","57","Ameiurus natalis"
0.198588083578663,0,"BioTIME","57","57","Aplodinotus grunniens"
-0.349765526664176,0,"BioTIME","57","57","Catasomus commersoni"
-0.107404692082111,0,"BioTIME","57","57","Coregonus artedi"
0.0712450705297702,0,"BioTIME","57","57","Coregonus clupeaformis"
-0.170330793384483,0,"BioTIME","57","57","Cottus bairdii"
0.182519707849804,0,"BioTIME","57","57","Cyprinus carpio"
-0.188796742120273,0,"BioTIME","57","57","Esox lucius"
-0.0813934823314926,0,"BioTIME","57","57","Esox masquinongy"
-0.209382327450209,0,"BioTIME","57","57","Etheostoma exile"
-0.283641467422942,0,"BioTIME","57","57","Etheostoma nigrum"
0.143341582491859,0,"BioTIME","57","57","Labidesthes sicculus"
0.205852729018441,0,"BioTIME","57","57","Lepomis gibbosus"
0.172230420528721,0,"BioTIME","57","57","Lepomis macrochirus"
0.407017156967851,1,"BioTIME","57","57","Lota lota"
-0.0452207838273427,0,"BioTIME","57","57","Luxilus cornutus"
0.277309352918209,0,"BioTIME","57","57","Micropterus dolomieu"
-0.0768598260643549,0,"BioTIME","57","57","Micropterus salmoides"
0.0942427639455697,0,"BioTIME","57","57","Morone chrysops"
0.0654685593300703,0,"BioTIME","57","57","Notemigonus crysoleucas"
0.4031569028298,1,"BioTIME","57","57","Notropis heterodon"
0.045075222567631,0,"BioTIME","57","57","Notropis heterolepis"
-0.103391385788589,0,"BioTIME","57","57","Notropis volucellus"
0.25366568914956,0,"BioTIME","57","57","Osmerus mordax"
-0.128908054252816,0,"BioTIME","57","57","Perca flavescens"
0.154578417360086,0,"BioTIME","57","57","Percina caprodes"
-0.200370621085983,0,"BioTIME","57","57","Percopsis omiscomaycus"
0.0561777891863751,0,"BioTIME","57","57","Pimephales notatus"
0.0569562501285259,0,"BioTIME","57","57","Pomoxis annularis"
-0.0909427543349717,0,"BioTIME","57","57","Pomoxis nigromaculatuss"
0.349468303658085,1,"BioTIME","57","57","Salvelinus namaycush"
-0.190779116101046,0,"BioTIME","57","57","Stizostedion vitreum"
-0.336695447983218,0,"BioTIME","57","57","Umbra pygmaea"
0.167614384788242,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Campostoma anomala"
0.0441142314329683,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Clinostomus sp"
0.0375494071146245,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Cottus bairdii"
-0.11335043623162,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Hypentelium nigricans"
0.420688579702073,1,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Luxilus coccogenis"
0.306551382208584,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Nocomis micropogon"
0.23430551552665,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Notropis leuciodus"
0.285149505141366,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Notropis lutipinnis"
-0.168989089153603,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Oncorhynchus mykiss"
-0.0446432086434271,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Percina evides"
0.176182620602646,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Phenacobius crassilabrum"
-0.219238101731373,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Rhinichthys atratulus"
0.0820504463974139,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Rhinichthys cataractae"
-0.0903238595717136,0,"BioTIME","229","STUDY_ID_229_LAT35.04016_LON-83.36127","Semotilus atromaculatus"
-0.299665676771553,0,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Ambloplites rupestris"
-0.310643120877595,0,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Campostoma anomala"
-0.398646135750909,0,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Cottus bairdii"
-0.392893297271063,0,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Hypentelium nigricans"
-0.249811959356621,0,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Ichthyomyzon greeleyi"
-0.290772643686363,0,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Lepomis auritus"
-0.115789473684211,0,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Luxilus coccogenis"
-0.288939133713682,0,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Nocomis micropogon"
0.533283226881877,1,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Notropis leuciodus"
0.110567890481856,0,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Notropis lutipinnis"
-0.12815724972193,0,"BioTIME","229","STUDY_ID_229_LAT35.11187_LON-83.39091","Semotilus atromaculatus"
0.0413816651523608,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Ambloplites rupestris"
0.228719996301494,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Campostoma anomala"
-0.106597340696014,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Cottus bairdii"
0.371736592555156,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Cyprinella galactura"
-0.202408166742572,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Etheostoma blennioides"
-0.0133376736101928,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Etheostoma chlorobranchium"
0.465408269102049,1,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Etheostoma vulneratum"
0.35121602554333,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Hypentelium nigricans"
0.148251139188127,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Ichthyomyzon greeleyi"
0.162585410212408,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Lepomis auritus"
0.460888137935339,1,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Luxilus coccogenis"
0.309115655171457,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Micropterus dolomieui"
0.231247153021481,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Nocomis micropogon"
0.270745329147621,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Notropis leuciodus"
-0.302478212166899,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Notropis spectrunculus"
-0.0973943228150415,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Percina evides"
0.133792809170761,0,"BioTIME","229","STUDY_ID_229_LAT35.14137_LON-83.29577","Phenacobius crassilabrum"
0.367096251125761,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Ambloplites rupestris"
-0.0116921084438734,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Campostoma anomala"
-0.00260332267800423,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Clinostomus sp"
0.0545808966861598,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Cottus bairdii"
-0.0992837442276456,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Etheostoma blennioides"
0.0468445419361342,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Etheostoma chlorobranchium"
0.191144230207481,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Hypentelium nigricans"
-0.197062232940098,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Ichthyomyzon greeleyi"
0.149544895069363,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Nocomis micropogon"
0.344904225391298,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Notropis spectrunculus"
-0.0761451204469033,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Oncorhynchus mykiss"
-0.00520156156763003,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Rhinichthys atratulus"
-0.173602117319652,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Rhinichthys cataractae"
-0.0883605291867356,0,"BioTIME","229","STUDY_ID_229_LAT35.15409_LON-83.48787","Salmo trutta"
-0.216196592853574,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Ambloplites rupestris"
0.00889767780480949,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Campostoma anomala"
-0.209589743846624,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Cottus bairdii"
0.0708625530603101,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Cyprinella galactura"
-0.255471268221922,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Etheostoma blennioides"
-0.161921669628265,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Etheostoma chlorobranchium"
-0.0520707791997276,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Hypentelium nigricans"
-0.316663649191517,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Ichthyomyzon greeleyi"
0.194808459016423,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Lepomis auritus"
-0.343325525195682,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Luxilus coccogenis"
-0.187268468288554,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Nocomis micropogon"
-0.129478630095593,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Notropis leuciodus"
0.208334973669327,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Notropis lutipinnis"
-0.392364200410565,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Notropis spectrunculus"
-0.34108977764947,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Percina evides"
0.2781433977267,0,"BioTIME","229","STUDY_ID_229_LAT35.15755_LON-83.38673","Phenacobius crassilabrum"
0.109324842445385,0,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Ambloplites rupestris"
0.0123609428309913,0,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Campostoma anomala"
-0.355323605330572,0,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Catostomus commersoni"
0.0385756865262019,0,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Cottus bairdii"
0.0319055716217867,0,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Cyprinella galactura"
-0.268184362763545,0,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Hypentelium nigricans"
0.208467959980121,0,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Lepomis auritus"
0.175932795091722,0,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Luxilus coccogenis"
0.489130434782609,1,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Nocomis micropogon"
0.40613436944643,1,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Notropis leuciodus"
-0.284866365077139,0,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Rhinichthys atratulus"
0.44066476135649,1,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Rhinichthys cataractae"
0.352919494346836,0,"BioTIME","229","STUDY_ID_229_LAT35.2087_LON-83.3515","Semotilus atromaculatus"
-0.111739772107628,0,"BioTIME","430","STUDY_ID_430_basin_80355","Anguilla australis"
-0.128289647206293,0,"BioTIME","430","STUDY_ID_430_basin_80355","Anguilla dieffenbachii"
0.160041090322113,0,"BioTIME","430","STUDY_ID_430_basin_80355","Oncorhynchus mykiss"
-0.220815846728212,0,"BioTIME","430","STUDY_ID_430_basin_98961","Galaxias brevipinnis"
-0.151838158911229,0,"BioTIME","430","STUDY_ID_430_basin_98961","Galaxias vulgaris"
-0.308631681041883,0,"BioTIME","430","STUDY_ID_430_basin_98961","Gobiomorphus breviceps"
0.00440660435735143,0,"BioTIME","430","STUDY_ID_430_basin_98961","Oncorhynchus mykiss"
-0.278289612881193,0,"BioTIME","430","STUDY_ID_430_basin_98961","Salmo trutta"
0.158802113958878,0,"BioTIME","430","STUDY_ID_430_basin_100981","Anguilla dieffenbachii"
0.147336723372135,0,"BioTIME","430","STUDY_ID_430_basin_100981","Salmo trutta"
0.0772583198281207,0,"BioTIME","430","STUDY_ID_430_basin_101416","Galaxias sp3"
-0.0875872459276556,0,"BioTIME","430","STUDY_ID_430_basin_101416","Salmo trutta"
0.111190854226363,0,"BioTIMEx","oneida_fish_gillnets","Buoy 113","Catostomus commersonii"
0.00527747187600891,0,"BioTIMEx","oneida_fish_gillnets","Buoy 113","Ictalurus punctatus"
0.0916459309907371,0,"BioTIMEx","oneida_fish_gillnets","Buoy 113","Micropterus dolomieu"
-0.316289699325888,0,"BioTIMEx","oneida_fish_gillnets","Buoy 113","Morone americana"
0.246678000014754,0,"BioTIMEx","oneida_fish_gillnets","Buoy 113","Perca flavescens"
0.0936465140334974,0,"BioTIMEx","oneida_fish_gillnets","Buoy 113","Sander vitreus"
-0.0779394818965834,0,"BioTIMEx","oneida_fish_gillnets","Buoy 125","Catostomus commersonii"
0.171452431047604,0,"BioTIMEx","oneida_fish_gillnets","Buoy 125","Micropterus dolomieu"
0.00675322411990241,0,"BioTIMEx","oneida_fish_gillnets","Buoy 125","Morone americana"
-0.174002094328901,0,"BioTIMEx","oneida_fish_gillnets","Buoy 125","Perca flavescens"
0.374247728473056,1,"BioTIMEx","oneida_fish_gillnets","Buoy 125","Sander vitreus"
-0.0903743090209257,0,"BioTIMEx","oneida_fish_gillnets","Buoy 129","Perca flavescens"
-0.0905285535295331,0,"BioTIMEx","oneida_fish_gillnets","Buoy 129","Sander vitreus"
0.172160050413317,0,"BioTIMEx","oneida_fish_gillnets","Buoy 133","Lepomis gibbosus"
-0.124474512791851,0,"BioTIMEx","oneida_fish_gillnets","Buoy 133","Micropterus dolomieu"
0.318094661854005,1,"BioTIMEx","oneida_fish_gillnets","Buoy 133","Perca flavescens"
-0.0992499869674762,0,"BioTIMEx","oneida_fish_gillnets","Buoy 133","Sander vitreus"
-0.127517249906197,0,"BioTIMEx","oneida_fish_gillnets","Bushnell Point","Catostomus commersonii"
0.0877506702211038,0,"BioTIMEx","oneida_fish_gillnets","Bushnell Point","Perca flavescens"
0.163361392615573,0,"BioTIMEx","oneida_fish_gillnets","Bushnell Point","Sander vitreus"
-0.177525697534013,0,"BioTIMEx","oneida_fish_gillnets","Cleveland","Catostomus commersonii"
0.244512394613658,0,"BioTIMEx","oneida_fish_gillnets","Cleveland","Micropterus dolomieu"
0.398884136463835,1,"BioTIMEx","oneida_fish_gillnets","Cleveland","Morone americana"
0.306673641177624,0,"BioTIMEx","oneida_fish_gillnets","Cleveland","Perca flavescens"
0.275026310316453,0,"BioTIMEx","oneida_fish_gillnets","Cleveland","Sander vitreus"
-0.126839424478858,0,"BioTIMEx","oneida_fish_gillnets","Dakin Shoal","Catostomus commersonii"
0.217798494694105,0,"BioTIMEx","oneida_fish_gillnets","Dakin Shoal","Morone americana"
-0.246031211921851,0,"BioTIMEx","oneida_fish_gillnets","Dakin Shoal","Perca flavescens"
0.00807356877763012,0,"BioTIMEx","oneida_fish_gillnets","Dakin Shoal","Sander vitreus"
-0.158002268553956,0,"BioTIMEx","oneida_fish_gillnets","Damon Point","Catostomus commersonii"
-0.15713303195001,0,"BioTIMEx","oneida_fish_gillnets","Damon Point","Morone americana"
-0.103834426206482,0,"BioTIMEx","oneida_fish_gillnets","Damon Point","Perca flavescens"
0.0345850473110558,0,"BioTIMEx","oneida_fish_gillnets","Damon Point","Sander vitreus"
-0.114816307195672,0,"BioTIMEx","oneida_fish_gillnets","Dunham Island","Perca flavescens"
0.00741322722492064,0,"BioTIMEx","oneida_fish_gillnets","Dunham Island","Sander vitreus"
-0.00654595654041401,0,"BioTIMEx","oneida_fish_gillnets","Dutchman Island","Catostomus commersonii"
0.380224839928692,1,"BioTIMEx","oneida_fish_gillnets","Dutchman Island","Micropterus dolomieu"
0.185265019182968,0,"BioTIMEx","oneida_fish_gillnets","Dutchman Island","Morone americana"
-0.205419771031011,0,"BioTIMEx","oneida_fish_gillnets","Dutchman Island","Perca flavescens"
-0.00152571955178273,0,"BioTIMEx","oneida_fish_gillnets","Dutchman Island","Sander vitreus"
0.0756712939676406,0,"BioTIMEx","oneida_fish_gillnets","Jewell","Ictalurus punctatus"
0.194147837024069,0,"BioTIMEx","oneida_fish_gillnets","Jewell","Morone americana"
-0.0615115205575512,0,"BioTIMEx","oneida_fish_gillnets","Jewell","Perca flavescens"
0.206318838887621,0,"BioTIMEx","oneida_fish_gillnets","Jewell","Sander vitreus"
0.0523403844706528,0,"BioTIMEx","oneida_fish_gillnets","Lewis Point","Catostomus commersonii"
-0.232350132362738,0,"BioTIMEx","oneida_fish_gillnets","Lewis Point","Ictalurus punctatus"
0.143289572003046,0,"BioTIMEx","oneida_fish_gillnets","Lewis Point","Morone americana"
-0.0782313508323978,0,"BioTIMEx","oneida_fish_gillnets","Lewis Point","Perca flavescens"
0.0787408871958646,0,"BioTIMEx","oneida_fish_gillnets","Lewis Point","Sander vitreus"
0.51332441610221,1,"BioTIMEx","oneida_fish_gillnets","Phillips Point","Catostomus commersonii"
0.303747287068983,1,"BioTIMEx","oneida_fish_gillnets","Phillips Point","Perca flavescens"
-0.0257673624297735,0,"BioTIMEx","oneida_fish_gillnets","Phillips Point","Sander vitreus"
0.0575107047259094,0,"BioTIMEx","oneida_fish_gillnets","Shackelton Point","Morone americana"
-0.1224400876109,0,"BioTIMEx","oneida_fish_gillnets","Shackelton Point","Perca flavescens"
-0.0582914550045799,0,"BioTIMEx","oneida_fish_gillnets","Shackelton Point","Sander vitreus"
0.326429702064737,1,"BioTIMEx","oneida_fish_gillnets","Willard Island","Perca flavescens"
-0.121936394745629,0,"BioTIMEx","oneida_fish_gillnets","Willard Island","Sander vitreus"
0.41458394496118,1,"BioTIMEx","oneida_fish_trawl","billington bay_standard","logperch"
-0.0896861433449303,0,"BioTIMEx","oneida_fish_trawl","billington bay_standard","pumpkinseed"
0.0915166402724398,0,"BioTIMEx","oneida_fish_trawl","billington bay_standard","smallmouth bass"
-0.22095120723847,0,"BioTIMEx","oneida_fish_trawl","billington bay_standard","tessellated darter"
-0.139918422052496,0,"BioTIMEx","oneida_fish_trawl","billington bay_standard","trout-perch"
-0.125066519865671,0,"BioTIMEx","oneida_fish_trawl","billington bay_standard","walleye"
-0.15883826268205,0,"BioTIMEx","oneida_fish_trawl","billington bay_standard","white perch"
0.00400731772580799,0,"BioTIMEx","oneida_fish_trawl","billington bay_standard","yellow perch"
-0.151373799268601,0,"BioTIMEx","oneida_fish_trawl","buoy 117_standard","pumpkinseed"
-0.0984492086734988,0,"BioTIMEx","oneida_fish_trawl","buoy 117_standard","trout-perch"
0.0511982572750206,0,"BioTIMEx","oneida_fish_trawl","buoy 117_standard","walleye"
-0.289622724807661,0,"BioTIMEx","oneida_fish_trawl","buoy 117_standard","white perch"
-0.278619972865353,0,"BioTIMEx","oneida_fish_trawl","buoy 117_standard","yellow perch"
-0.129949241416495,0,"BioTIMEx","oneida_fish_trawl","buoy 125 north_standard","pumpkinseed"
0.429420844429149,1,"BioTIMEx","oneida_fish_trawl","buoy 125 north_standard","tessellated darter"
0.011150797107762,0,"BioTIMEx","oneida_fish_trawl","buoy 125 north_standard","trout-perch"
0.14863216644665,0,"BioTIMEx","oneida_fish_trawl","buoy 125 north_standard","walleye"
-0.132270294603461,0,"BioTIMEx","oneida_fish_trawl","buoy 125 north_standard","white perch"
-0.244533495949124,0,"BioTIMEx","oneida_fish_trawl","buoy 125 north_standard","yellow perch"
-0.0286945168194219,0,"BioTIMEx","oneida_fish_trawl","buoy 125_standard","pumpkinseed"
-0.280813882234037,0,"BioTIMEx","oneida_fish_trawl","buoy 125_standard","tessellated darter"
-0.00775328864341112,0,"BioTIMEx","oneida_fish_trawl","buoy 125_standard","trout-perch"
-0.0171346420218291,0,"BioTIMEx","oneida_fish_trawl","buoy 125_standard","walleye"
-0.213321136086426,0,"BioTIMEx","oneida_fish_trawl","buoy 125_standard","white perch"
-0.216046694782692,0,"BioTIMEx","oneida_fish_trawl","buoy 125_standard","yellow perch"
-0.152019455442936,0,"BioTIMEx","oneida_fish_trawl","buoy 133_standard","logperch"
0.0950492475001487,0,"BioTIMEx","oneida_fish_trawl","buoy 133_standard","pumpkinseed"
-0.0816016315670641,0,"BioTIMEx","oneida_fish_trawl","buoy 133_standard","tessellated darter"
-0.181794413872536,0,"BioTIMEx","oneida_fish_trawl","buoy 133_standard","trout-perch"
-0.284455530671249,0,"BioTIMEx","oneida_fish_trawl","buoy 133_standard","walleye"
0.324124289230758,1,"BioTIMEx","oneida_fish_trawl","buoy 133_standard","white bass"
-0.113270020017305,0,"BioTIMEx","oneida_fish_trawl","buoy 133_standard","white perch"
0.00261380968953751,0,"BioTIMEx","oneida_fish_trawl","buoy 133_standard","yellow perch"
0.190369508650998,0,"BioTIMEx","oneida_fish_trawl","bushnell point_standard","pumpkinseed"
-0.195096312915089,0,"BioTIMEx","oneida_fish_trawl","bushnell point_standard","tessellated darter"
0.315271366297807,1,"BioTIMEx","oneida_fish_trawl","bushnell point_standard","trout-perch"
0.204844472329366,0,"BioTIMEx","oneida_fish_trawl","bushnell point_standard","walleye"
-0.0271382420369679,0,"BioTIMEx","oneida_fish_trawl","bushnell point_standard","white bass"
-0.0773252015545318,0,"BioTIMEx","oneida_fish_trawl","bushnell point_standard","white perch"
0.287829951436296,0,"BioTIMEx","oneida_fish_trawl","bushnell point_standard","yellow perch"
0.494670480682066,1,"BioTIMEx","oneida_fish_trawl","delmarter bay_standard","logperch"
-0.0653111620797324,0,"BioTIMEx","oneida_fish_trawl","delmarter bay_standard","pumpkinseed"
0.134202032425517,0,"BioTIMEx","oneida_fish_trawl","delmarter bay_standard","smallmouth bass"
0.317408652094938,1,"BioTIMEx","oneida_fish_trawl","delmarter bay_standard","tessellated darter"
-0.284879468785896,0,"BioTIMEx","oneida_fish_trawl","delmarter bay_standard","trout-perch"
-0.0612191787732657,0,"BioTIMEx","oneida_fish_trawl","delmarter bay_standard","walleye"
-0.236888697283744,0,"BioTIMEx","oneida_fish_trawl","delmarter bay_standard","white bass"
-0.185377401526168,0,"BioTIMEx","oneida_fish_trawl","delmarter bay_standard","white perch"
0.13921073317046,0,"BioTIMEx","oneida_fish_trawl","delmarter bay_standard","yellow perch"
0.407780726069843,1,"BioTIMEx","oneida_fish_trawl","shackelton point deep_standard","tessellated darter"
-0.22155428111213,0,"BioTIMEx","oneida_fish_trawl","shackelton point deep_standard","trout-perch"
-0.267189543498235,0,"BioTIMEx","oneida_fish_trawl","shackelton point deep_standard","walleye"
-0.243769606134542,0,"BioTIMEx","oneida_fish_trawl","shackelton point deep_standard","white perch"
-0.226258933562014,0,"BioTIMEx","oneida_fish_trawl","shackelton point deep_standard","yellow perch"
0.434368981642711,1,"BioTIMEx","oneida_fish_trawl","shackelton point shallow_standard","logperch"
-0.0200068679706254,0,"BioTIMEx","oneida_fish_trawl","shackelton point shallow_standard","pumpkinseed"
0.410410346419386,1,"BioTIMEx","oneida_fish_trawl","shackelton point shallow_standard","tessellated darter"
0.346768949059736,1,"BioTIMEx","oneida_fish_trawl","shackelton point shallow_standard","trout-perch"
-0.284293307843467,0,"BioTIMEx","oneida_fish_trawl","shackelton point shallow_standard","walleye"
0.341423608516536,1,"BioTIMEx","oneida_fish_trawl","shackelton point shallow_standard","white bass"
-0.210333714093673,0,"BioTIMEx","oneida_fish_trawl","shackelton point shallow_standard","white perch"
-0.0600200357727738,0,"BioTIMEx","oneida_fish_trawl","shackelton point shallow_standard","yellow perch"
-0.174729623275944,0,"BioTIMEx","oneida_fish_trawl","three mile bay_standard","logperch"
-0.120827508385058,0,"BioTIMEx","oneida_fish_trawl","three mile bay_standard","pumpkinseed"
-0.127374775268229,0,"BioTIMEx","oneida_fish_trawl","three mile bay_standard","tessellated darter"
-0.178576161018623,0,"BioTIMEx","oneida_fish_trawl","three mile bay_standard","trout-perch"
-0.0539480597537151,0,"BioTIMEx","oneida_fish_trawl","three mile bay_standard","walleye"
0.331237751656297,1,"BioTIMEx","oneida_fish_trawl","three mile bay_standard","white bass"
-0.167436188456586,0,"BioTIMEx","oneida_fish_trawl","three mile bay_standard","white perch"
-0.102012370802634,0,"BioTIMEx","oneida_fish_trawl","three mile bay_standard","yellow perch"
0.301065976661584,0,"RivFishTIME","2080030160","G10003","Cottus gobio"
0.126646329011756,0,"RivFishTIME","2080030160","G10003","Lota lota"
0.297650243277463,0,"RivFishTIME","2080030160","G10003","Phoxinus phoxinus"
0.238903484735858,0,"RivFishTIME","2080030160","G10003","Salmo salar"
0.211953743785472,0,"RivFishTIME","2080030160","G10016","Cottus gobio"
0.47026851606813,1,"RivFishTIME","2080030160","G10016","Salmo salar"
0.429065796365258,0,"RivFishTIME","2080030160","G10024","Cottus gobio"
0.375812429997975,0,"RivFishTIME","2080030160","G10024","Lota lota"
0.546942828017364,1,"RivFishTIME","2080030160","G10024","Salmo salar"
-0.00592744172349473,0,"RivFishTIME","2080030160","G10029","Cottus gobio"
0.0721951563094222,0,"RivFishTIME","2080030160","G10029","Cottus poecilopus"
0.350113691735985,0,"RivFishTIME","2080030160","G10029","Phoxinus phoxinus"
0.0990878796823439,0,"RivFishTIME","2080030160","G10029","Salmo salar"
0.333550347038854,0,"RivFishTIME","2080030220","G10037","Cottus gobio"
0.416368972917934,1,"RivFishTIME","2080030220","G10037","Salmo salar"
-0.212244671958891,0,"RivFishTIME","2080030160","G10038","Cottus gobio"
-0.0670732725195817,0,"RivFishTIME","2080030160","G10038","Cottus poecilopus"
0.206115502340582,0,"RivFishTIME","2080030160","G10038","Salmo salar"
0.420892523389458,1,"RivFishTIME","2080030220","G10040","Cottus gobio"
0.389599648024106,0,"RivFishTIME","2080030220","G10040","Phoxinus phoxinus"
0.384866284375383,1,"RivFishTIME","2080030220","G10040","Salmo salar"
0.42888976651651,0,"RivFishTIME","2080030220","G10043","Cottus gobio"
0.306399811676595,0,"RivFishTIME","2080030220","G10043","Salmo salar"
0.418575912549496,0,"RivFishTIME","2080030220","G10046","Cottus gobio"
0.374320134555257,0,"RivFishTIME","2080030220","G10046","Salmo salar"
0.41626071288385,0,"RivFishTIME","2080030220","G10050","Cottus gobio"
0.381416584741411,0,"RivFishTIME","2080030220","G10050","Salmo salar"
0.415854538729989,0,"RivFishTIME","2080030220","G10058","Cottus gobio"
0.317738858498382,0,"RivFishTIME","2080030220","G10058","Phoxinus phoxinus"
0.244155844155844,0,"RivFishTIME","2080030220","G10058","Salmo salar"
0.160237408320226,0,"RivFishTIME","2080030220","G10061","Cottus gobio"
0.111419753810231,0,"RivFishTIME","2080030220","G10061","Phoxinus phoxinus"
0.458117137780973,1,"RivFishTIME","2080030220","G10061","Salmo salar"
0.278201966057842,0,"RivFishTIME","2080030220","G10062","Cottus gobio"
0.398018602039717,0,"RivFishTIME","2080030220","G10062","Phoxinus phoxinus"
